data-fid-start,data-fid-end,data-fid-today,data-fid-deviceid,data-fid-img,data-fid-imgtype,data-fid-imgtype_other,data-fid-obs,data-fid-gps,data-fid-gps-altitude,data-fid-gps-accuracy,data-meta-instanceID
22/10/20 16:10,22/10/20 16:11,22/10/20,359044064548618,https://drive.google.com/open?id=1ZAQ8z9bXjNBUBpOd2-DQH-hPJ62BNEPd,healthy, , ,"-3.35841631,36.71402375",1457,5,uuid:36d28cf6-4df4-4956-8339-6a384bdf4d8a
22/10/20 16:11,22/10/20 16:12,22/10/20,359044064548618,https://drive.google.com/open?id=1ZFk7IIkqArl036shOkWKMBZmyQQYXfh5,healthy, , ,"-3.35842341,36.71402939",1457,5,uuid:aa5af4f3-a643-46f3-b814-9913a1e66f95
22/10/20 16:12,22/10/20 16:13,22/10/20,359044064548618,https://drive.google.com/open?id=1vtAijiJP-S8CTkUbDAh3T6pcpBEH3F_Z,healthy, , ,"-3.35842317,36.71403321",1455,5,uuid:aa8cc5fc-3c61-44ab-97dc-eca4a219babd
22/10/20 16:13,22/10/20 16:14,22/10/20,359044064548618,https://drive.google.com/open?id=1SXo8DYz28knuAohhkyUoB1jx5piWdR7I,healthy, , ,"-3.35842289,36.71403122",1456,5,uuid:ba8badad-9dd4-4beb-8551-67403aa44fea
22/10/20 16:14,22/10/20 16:15,22/10/20,359044064548618,https://drive.google.com/open?id=1ehNmcRtQL0QexRHTGXfwD79HA71iXGaN,healthy, , ,"-3.35842599,36.71402728",1457,5,uuid:f626eaf7-7005-4b92-9ba5-89c8f9cc6e82
22/10/20 16:15,22/10/20 16:15,22/10/20,359044064548618,https://drive.google.com/open?id=1faO31vmFYXEVQtke-T-RnjHw1qBTbw6v,healthy, , ,"-3.35843055,36.71402762",1458,5,uuid:644551bc-bc41-4a4e-ae3a-dff898c47cb4
22/10/20 16:16,22/10/20 16:16,22/10/20,359044064548618,https://drive.google.com/open?id=1w5R2CvpbgHRRxWYSDc09xJ_tBk12absU,healthy, , ,"-3.35843098,36.71402626",1458,5,uuid:ec67b26d-e284-4f07-aa71-a2b14e3777a9
22/10/20 16:16,22/10/20 16:17,22/10/20,359044064548618,https://drive.google.com/open?id=1tsxLDdcIJFR8dxEQPgqhrjo_Ck6udiLM,healthy, , ,"-3.35843088,36.71402655",1458,5,uuid:dde58ced-7752-4dd2-95de-5114e5ea15e9
22/10/20 16:17,22/10/20 16:18,22/10/20,359044064548618,https://drive.google.com/open?id=1w-DnFEK5El_tNvrSGGSZ-grzdMQ9yzqr,healthy, , ,"-3.35843256,36.71402799",1458,5,uuid:d7095227-8446-4d64-b063-65eb00939a00
22/10/20 16:18,22/10/20 16:19,22/10/20,359044064548618,https://drive.google.com/open?id=1etY0NYotifaYTHON8ZRD39LeZcunRDiG,healthy, , ,"-3.35843085,36.71402745",1458,5,uuid:66d411b9-101c-43e6-94ba-0b0f538171c3
22/10/20 16:19,22/10/20 16:19,22/10/20,359044064548618,https://drive.google.com/open?id=1RARt0xmMo7B9bz7BkhsCSUNXZ604oYEx,healthy, , ,"-3.35843497,36.71402953",1458,5,uuid:8edbfdfd-620a-4ee9-8320-e21d28bd0fc2
22/10/20 16:24,22/10/20 16:26,22/10/20,359044064548618,https://drive.google.com/open?id=11ov8pwQBJ79WDjnAt9B081pvryaaha0n,healthy, , ,"-3.35847529,36.71398356",1469,5,uuid:b12db0cc-d201-4435-bd39-b7997893c43f
22/10/20 16:27,22/10/20 16:27,22/10/20,359044064548618,https://drive.google.com/open?id=1P5LS5b9G8smyTeLEZUjQI-60RWO6Nsrk,healthy, , ,"-3.35846662,36.71405303",1473,5,uuid:8214ce76-040a-411c-864b-e3d200334344
22/10/20 16:27,22/10/20 16:28,22/10/20,359044064548618,https://drive.google.com/open?id=1SbNmXUzq0bMawpxxymiLRWl6gzUzQt_C,healthy, , ,"-3.35845942,36.71405684",1467,4,uuid:7e81bd27-05da-41de-9ffb-7f2b80872296
22/10/20 16:28,22/10/20 16:29,22/10/20,359044064548618,https://drive.google.com/open?id=1yJ13s-Yf0W-YEZMc5VGYw5fhYadfIVdO,healthy, , ,"-3.35846073,36.71402896",1470,5,uuid:1e301f3d-6ef2-412d-8366-bcc1794b716a
22/10/20 16:29,22/10/20 16:29,22/10/20,359044064548618,https://drive.google.com/open?id=1CNGDAlYpHFFjCgJw499Tp6K6lTO3VDZX,healthy, , ,"-3.35846579,36.71403437",1468,5,uuid:e5856b63-4235-4fc7-90c4-79783d77803d
22/10/20 16:29,22/10/20 16:30,22/10/20,359044064548618,https://drive.google.com/open?id=1svYu9Z93HK_jBhcUQ17jlBRCXRKlKoFe,healthy, , ,"-3.35846776,36.71402601",1469,5,uuid:d5b4cff5-0c2a-4273-9f1a-14d5e3286d43
22/10/20 16:30,22/10/20 16:31,22/10/20,359044064548618,https://drive.google.com/open?id=1-XG6FnYYt4DFAQ0V9Xn3pD3E2MU0CgG6,healthy, , ,"-3.35846474,36.71403259",1466,5,uuid:28497d75-18f5-4e67-8e98-5d11114b44d2
22/10/20 16:31,22/10/20 16:32,22/10/20,359044064548618,https://drive.google.com/open?id=1_D98FngOvnj2jBOnFlBl-1bDc8GYiIvF,healthy, , ,"-3.35846138,36.71404098",1465,5,uuid:4e8a7266-0e05-46e9-90ba-768c601363a4
22/10/20 16:33,22/10/20 16:33,22/10/20,359044064548618,https://drive.google.com/open?id=1GCwFo7QEeDsmamfGQ_Km5y5BGD9UAKKy,healthy, , ,"-3.35846405,36.71404337",1465,5,uuid:17539a48-8dc7-4de7-84dd-48a4a027c549
22/10/20 16:33,22/10/20 16:34,22/10/20,359044064548618,https://drive.google.com/open?id=1nOLRQ-WBiZ4fJ3PkM1KJYOINDJbbOW8C,healthy, , ,"-3.35847639,36.71409702",1469,5,uuid:1e3b39c2-d203-4f2d-9ccb-dbb65b4e8bbb
22/10/20 16:35,22/10/20 16:36,22/10/20,359044064548618,https://drive.google.com/open?id=1TjqgtjMUOH-MiNxPYCTLcsiMFEeHwDOI,healthy, , ,"-3.35858537,36.71409921",1477,5,uuid:b4e2204a-a55d-42e0-84c3-d256ae5d9393
22/10/20 16:38,22/10/20 16:39,22/10/20,359044064548618,https://drive.google.com/open?id=1Z4bWowOiT0Z31pp5xJx5GmVyCgej19Fj,healthy, , ,"-3.35847325,36.71408054",1461,5,uuid:21d519b8-f06d-47eb-9735-d213259a6c1a
22/10/20 16:39,22/10/20 16:39,22/10/20,359044064548618,https://drive.google.com/open?id=1-2MrYjRqo-9qdXy_2wnhdtHVOyYcDium,healthy, , ,"-3.35846872,36.71408509",1458,5,uuid:a23eb08b-2e8d-42ad-8c0b-fc64e229c2ea
22/10/20 16:40,22/10/20 16:41,22/10/20,359044064548618,https://drive.google.com/open?id=1aml6weOs2MxyNbYhgj0F6rtlIijViRAP,healthy, , ,"-3.35845803,36.71406782",1450,5,uuid:55cd8710-298b-42db-b531-1dddd71d1442
22/10/20 16:46,22/10/20 16:46,22/10/20,359044064548618,https://drive.google.com/open?id=1prQOR9iv82oSDwmGTBVSPbdbtYfen6y2,healthy, , ,"-3.35849436,36.71403223",1467,5,uuid:b903cfa2-a308-4a73-8ab4-154c9962c524
22/10/20 16:47,22/10/20 16:48,22/10/20,359044064548618,https://drive.google.com/open?id=15k70VCTuRfY1ddOFYNCMsRi3_RR-7Ja8,healthy, , ,"-3.35843326,36.71407157",1460,5,uuid:b7478866-de23-4272-b1e9-d88b7f5f5ff8
22/10/20 16:48,22/10/20 16:49,22/10/20,359044064548618,https://drive.google.com/open?id=18I1v2Qf0D_TpT8fBSnQeBkY4ufLFJo78,healthy, , ,"-3.35843953,36.71406595",1462,5,uuid:18d773f7-709e-4f1b-bd58-3a2066e6cdf2
22/10/20 16:49,22/10/20 16:49,22/10/20,359044064548618,https://drive.google.com/open?id=1-fgQ_tIfCZZ95A6Y_RFEsf7WSJcMfDgI,healthy, , ,"-3.3584363,36.71406884",1460,4,uuid:280088cc-e067-4b69-9050-96beacedd5fe
22/10/20 16:49,22/10/20 16:50,22/10/20,359044064548618,https://drive.google.com/open?id=1XIiRu6Qmtm8m1_Lik9XsZzw4iJ92QSjY,healthy, , ,"-3.35843649,36.71407023",1456,5,uuid:09bc480f-131a-4582-935d-f003ca937884
22/10/20 16:50,22/10/20 16:51,22/10/20,359044064548618,https://drive.google.com/open?id=1LmnDEuWA19pUPyR957MoBVJ1sKkwRNy8,healthy, , ,"-3.35843726,36.71407056",1458,5,uuid:1061a613-a3c8-4ed8-85aa-b3d4ca540dfa
22/10/20 16:51,22/10/20 16:51,22/10/20,359044064548618,https://drive.google.com/open?id=1TTI56MgBRNXBlqgfhVvkK-kLqhcE1z7G,healthy, , ,"-3.35843715,36.71406689",1458,5,uuid:631581fe-cf10-4782-a231-68f5b46a2526
22/10/20 16:52,22/10/20 16:52,22/10/20,359044064548618,https://drive.google.com/open?id=1WBrNh880zO57UlF0QgKBgIiErr4JY4KB,healthy, , ,"-3.35843595,36.71406715",1457,5,uuid:f7a82aca-cf84-4a86-ab61-d040f2d870e4
22/10/20 16:52,22/10/20 16:53,22/10/20,359044064548618,https://drive.google.com/open?id=1Ma8UONisR5Wv01kEVVY4vSUXdRy54JRW,healthy, , ,"-3.35842839,36.71406692",1455,5,uuid:25993272-b06c-46fd-9086-25afbd03e999
22/10/20 16:54,22/10/20 16:55,22/10/20,359044064548618,https://drive.google.com/open?id=1RzZQTUx9EzpODKH0CmEL0lo8A4WLn0Rx,healthy, , ,"-3.35842721,36.71406506",1455,5,uuid:b6b92871-e49b-4c3f-b0d8-f714dbd1abc3
22/10/20 16:55,22/10/20 16:55,22/10/20,359044064548618,https://drive.google.com/open?id=1T2AgcTbZFdf8cGzDC0zHqCqv1rSt3m3-,healthy, , ,"-3.35846896,36.71408111",1467,5,uuid:13065223-f967-4533-a381-9b63484d0131
22/10/20 16:56,22/10/20 16:56,22/10/20,359044064548618,https://drive.google.com/open?id=13lCB1SZc8ALo8paa0rXM6UgeMPMksEmt,healthy, , ,"-3.35843947,36.71407932",1465,5,uuid:76467758-bcc7-4d50-a239-e18d9bb83ee1
22/10/20 16:56,22/10/20 16:56,22/10/20,359044064548618,https://drive.google.com/open?id=1evKqlO1yCzKdVqB__QWwanFMun97MbMi,healthy, , ,"-3.35842911,36.71407023",1460,5,uuid:91ac0ae3-0475-4abb-a016-c4bb22ae9936
22/10/20 16:56,22/10/20 16:57,22/10/20,359044064548618,https://drive.google.com/open?id=1Yg8qWDkEO5dsK2eLGMqD0RZ2mV_KwKQm,healthy, , ,"-3.35844119,36.71406916",1460,5,uuid:a79187b5-8d1b-4a5e-92a8-ae03ccf72a6e
22/10/20 16:57,22/10/20 16:57,22/10/20,359044064548618,https://drive.google.com/open?id=1zhP5OWtXo6ha6LISMOLvRp8gG6wTdkvz,healthy, , ,"-3.35844422,36.71405525",1458,5,uuid:bf17b733-0423-4ac5-bfb2-adb7014cd058
22/10/20 16:58,22/10/20 16:58,22/10/20,359044064548618,https://drive.google.com/open?id=11ugdr2MvkKaga75NgR5DuYSuyMPeIHH8,healthy, , ,"-3.35844575,36.71405658",1457,5,uuid:11c8fe43-304f-4bbd-9264-775ff755b308
22/10/20 16:58,22/10/20 16:58,22/10/20,359044064548618,https://drive.google.com/open?id=1vai0E8zb52kEbpQ7hc-AywDBu4V5AaP7,healthy, , ,"-3.35844264,36.71406551",1457,5,uuid:352f983d-f80a-4828-ab46-5f32c8e960a6
22/10/20 16:58,22/10/20 16:59,22/10/20,359044064548618,https://drive.google.com/open?id=1s4GkTu87wB95eA1ODQNya_KNqYe6NA8d,healthy, , ,"-3.35844173,36.71406717",1456,6,uuid:ce373a98-377e-45b9-a2ac-c19bbc913e20
22/10/20 16:59,22/10/20 16:59,22/10/20,359044064548618,https://drive.google.com/open?id=1LbuiP91d6mIwqqZJO6xXwBZTt22SmE64,healthy, , ,"-3.35844109,36.71406581",1457,5,uuid:14ec1253-1d95-438f-b1c6-856d88ee293b
22/10/20 17:00,22/10/20 17:00,22/10/20,359044064548618,https://drive.google.com/open?id=1AviCtLec0JBOfM_bXYQ5S2IRxrlQB3el,healthy, , ,"-3.35843796,36.71406218",1458,5,uuid:4f06e45e-064a-41ce-8276-2ab7fc426261
22/10/20 17:00,22/10/20 17:00,22/10/20,359044064548618,https://drive.google.com/open?id=1_PxXpTvU6YozqCHCdxqdOUJqYgSe8vDt,healthy, , ,"-3.35843914,36.7140624",1458,5,uuid:cdbbe784-6428-4b26-8d11-fe7e9f1b75ce
22/10/20 17:01,22/10/20 17:01,22/10/20,359044064548618,https://drive.google.com/open?id=1WF39MHaIAlkZGCWxuUjmk5QqApHVKw5C,healthy, , ,"-3.35843773,36.71406411",1458,5,uuid:374b45ef-1daf-4ac3-9ad2-82a8f201606b
22/10/20 17:01,22/10/20 17:01,22/10/20,359044064548618,https://drive.google.com/open?id=1SMd09m4Np1BwwRZMM-RRq4otogrKwTp3,healthy, , ,"-3.35843773,36.7140638",1458,5,uuid:a14a151d-9ab4-41db-a252-81a7ad8aeebe
22/10/20 17:01,22/10/20 17:02,22/10/20,359044064548618,https://drive.google.com/open?id=1wBDk0_etujj8Ci2FuKAjBuVbnsbPFCwL,healthy, , ,"-3.35843872,36.71406328",1458,4,uuid:e663acca-af6e-477b-87af-7e37b080d9c7
22/10/20 17:02,22/10/20 17:02,22/10/20,359044064548618,https://drive.google.com/open?id=1miguD68jxSmDihJeUpYVEJL6t7GglPaf,healthy, , ,"-3.35844102,36.71406421",1458,5,uuid:347c6507-047d-493d-84d7-abcc8e1fe9f3
22/10/20 17:03,22/10/20 17:03,22/10/20,359044064548618,https://drive.google.com/open?id=1ge9P_Q2QtAN8V_VOqOW9StQyCClmto_n,healthy, , ,"-3.35843918,36.71406513",1457,4,uuid:230b831f-7b49-4cf2-a535-c5b668ee851b
22/10/20 17:03,22/10/20 17:04,22/10/20,359044064548618,https://drive.google.com/open?id=1FLal4Sv8Ue7YNiQnCeYA0D2aBwxDCidJ,healthy, , ,"-3.35843599,36.71406794",1456,5,uuid:8d8cb2bf-dfb8-41c6-ac38-88e6b61dd2d0
22/10/20 17:04,22/10/20 17:04,22/10/20,359044064548618,https://drive.google.com/open?id=1dc5gSyPp5OTb1vOoOIAMQGdurQtKbtot,healthy, , ,"-3.35843597,36.71406588",1456,5,uuid:426b442b-b35f-490d-b86a-64bd1ddd0332
22/10/20 17:04,22/10/20 17:05,22/10/20,359044064548618,https://drive.google.com/open?id=1HeEbnCPBv3KoM_TZ_5Ctd6HkRQfdm1WE,healthy, , ,"-3.35843701,36.7140662",1456,5,uuid:544487e7-b6e0-47c7-956d-bd73dffa30eb
22/10/20 17:05,22/10/20 17:05,22/10/20,359044064548618,https://drive.google.com/open?id=14_J60H-sjJBMpMTqRSZ1iC45TsXhhmmo,healthy, , ,"-3.35843662,36.71406791",1456,5,uuid:92072df2-a6e9-4bc5-a749-fa9336cd1390
22/10/20 17:05,22/10/20 17:06,22/10/20,359044064548618,https://drive.google.com/open?id=1kuZaqHgDyDs5a3A0rb7YIrag6dYVD6_c,healthy, , ,"-3.35843828,36.71406811",1456,5,uuid:65ddc1d3-5076-4920-8cca-b32b4161ba14
22/10/20 17:06,22/10/20 17:06,22/10/20,359044064548618,https://drive.google.com/open?id=1JyxPYwfxx2OPd2Z_qWqOVFmdhQ_09GMj,healthy, , ,"-3.35843735,36.71406813",1456,5,uuid:b6af2559-d3be-4312-8fff-7b1891b943e3
22/10/20 17:06,22/10/20 17:07,22/10/20,359044064548618,https://drive.google.com/open?id=1BJKa1bN1U5RNdVuCrGQxkyGX70m2EvSj,healthy, , ,"-3.35843989,36.71406852",1456,4,uuid:d7a7363e-bec6-4ef8-ae03-939f01c6b5c6
22/10/20 17:07,22/10/20 17:08,22/10/20,359044064548618,https://drive.google.com/open?id=1T-6StBiZEaaWZBFsvbYS4iv5ZrItkuwA,healthy, , ,"-3.35850633,36.71404224",1464,5,uuid:2568aed7-f0f0-4c61-9270-8c67ab115351
22/10/20 17:08,22/10/20 17:09,22/10/20,359044064548618,https://drive.google.com/open?id=1KjOTCfaabt6ef0eOwbDVpa09qMmmZTgg,healthy, , ,"-3.35853094,36.71404631",1467,5,uuid:96b78691-da48-437a-9393-cbdda297980b
22/10/20 17:09,22/10/20 17:10,22/10/20,359044064548618,https://drive.google.com/open?id=1bQJz0AWpIAfvkhcBOdIIvUIrkV2qr9Cp,healthy, , ,"-3.35844883,36.71406111",1460,5,uuid:df9fa819-aca8-408e-b126-5dbe9fbc5b00
22/10/20 17:10,22/10/20 17:11,22/10/20,359044064548618,https://drive.google.com/open?id=16JGS9p0NoiJOCKoRX1JAjjlJmrSYmmV4,healthy, , ,"-3.35843928,36.71401128",1438,5,uuid:15594658-f450-4504-ba88-a4f1799d0d0d
22/10/20 17:12,22/10/20 17:12,22/10/20,359044064548618,https://drive.google.com/open?id=1HMILZpBYwmGabqaP0WZRTbz-lp0v2jtl,healthy, , ,"-3.35844992,36.71401086",1440,5,uuid:e60bf8b7-cea5-4ac6-afe1-03c1836120e4
22/10/20 17:12,22/10/20 17:13,22/10/20,359044064548618,https://drive.google.com/open?id=1TglWXkKNoMGZzCoEFiWg2Y4-sScUI_NB,healthy, , ,"-3.35844261,36.71402896",1444,5,uuid:a7d5bb2a-bdbe-4f3d-9070-8d2189c7f019
22/10/20 17:13,22/10/20 17:13,22/10/20,359044064548618,https://drive.google.com/open?id=19bh9OxsKM7_zDHk3blKa3xmxHbgXoJby,healthy, , ,"-3.35843581,36.71401896",1444,5,uuid:3509bf0a-932a-4e31-aa4d-d29391175eca
22/10/20 17:13,22/10/20 17:14,22/10/20,359044064548618,https://drive.google.com/open?id=1qiuYnS0GW6nZ7OrFFt6LUcj3TyMhfSBl,healthy, , ,"-3.35846375,36.71404109",1449,5,uuid:c68f8c5e-6acc-491d-a79f-4d03f50175ce
22/10/20 17:14,22/10/20 17:14,22/10/20,359044064548618,https://drive.google.com/open?id=144kHYGJsNCYCsTE9DIeiXi9drQXEKv5u,healthy, , ,"-3.35842758,36.71404103",1448,5,uuid:781bcda8-e2b6-4fff-8b2e-94ff0420609d
22/10/20 17:15,22/10/20 17:18,22/10/20,359044064548618,https://drive.google.com/open?id=1Jm_F5zAd5wjR8GZhBBvxY-PCqwFrt-u2,healthy, , ,"-3.35843776,36.71410668",1454,5,uuid:11a9769e-87b7-44eb-801b-0b738dc708a2
22/10/20 17:18,22/10/20 17:18,22/10/20,359044064548618,https://drive.google.com/open?id=1456a3mgF7V4_3Wo_OE9mZ7El4oOLNdHx,healthy, , ,"-3.35843246,36.71410612",1453,5,uuid:e636c443-0256-44e1-8335-8166c55b0428
22/10/20 17:18,22/10/20 17:19,22/10/20,359044064548618,https://drive.google.com/open?id=1v_FK9_9GxlXw_jbnqy2SC1cmRo2F6YhI,healthy, , ,"-3.35843623,36.71410269",1451,5,uuid:bb698947-cddd-4aeb-becb-45a2a19df3a8
22/10/20 17:19,22/10/20 17:19,22/10/20,359044064548618,https://drive.google.com/open?id=1eOZcsrFjUVUsDvr0HN0g4slWE3ibczoN,healthy, , ,"-3.35844267,36.71410252",1451,5,uuid:625f8a5e-b545-447b-a12b-249dc126790d
22/10/20 17:19,22/10/20 17:20,22/10/20,359044064548618,https://drive.google.com/open?id=1NbX0tJtSkLVsutxlG4hwQ1_9iMZB8SDh,healthy, , ,"-3.35844391,36.71408505",1453,5,uuid:0bc9203a-90f6-4391-a225-dc8d594e33be
22/10/20 17:20,22/10/20 17:21,22/10/20,359044064548618,https://drive.google.com/open?id=1W6AN3lmP5A-U20CQNw_tKiILAIriOHZ3,healthy, , ,"-3.3584392,36.71408505",1453,4,uuid:a02cb582-e8ff-4940-8b34-8e229123d228
22/10/20 17:21,22/10/20 17:21,22/10/20,359044064548618,https://drive.google.com/open?id=1SUTPwz2tXG7DYLR7JaKpSprSTHC6I85t,healthy, , ,"-3.35844062,36.7140838",1454,5,uuid:4951a1b1-db1e-40dd-94e5-f6c24c4ccf80
22/10/20 17:22,22/10/20 17:23,22/10/20,359044064548618,https://drive.google.com/open?id=1KozVi6B9gZ4UVlXlD2471yKpD1trliqm,healthy, , ,"-3.35839541,36.71405618",1459,5,uuid:6d9dd5a2-b83e-4395-9099-883ebaa7a157
22/10/20 17:23,22/10/20 17:23,22/10/20,359044064548618,https://drive.google.com/open?id=1utYeHRhNIL_DqHozQx6Ujua0PkqMveXT,healthy, , ,"-3.3583464,36.71405542",1449,4,uuid:b824ae6f-f7ca-4565-9c1e-8378d4abd279
22/10/20 17:24,22/10/20 17:24,22/10/20,359044064548618,https://drive.google.com/open?id=1qlBeOSK78uyYgU6JvQ3eRJ8QPEWIbiav,healthy, , ,"-3.35834346,36.71407335",1448,5,uuid:eece38c6-3507-4f40-9f66-f5f7d2076a3b
22/10/20 17:26,22/10/20 17:26,22/10/20,359044064548618,https://drive.google.com/open?id=1m4VMmuDZ64QNdsT0bIHSdtCIrAm5ySM3,healthy, , ,"-3.35839522,36.71407722",1452,5,uuid:b123a9c7-1de6-465b-b6c7-633e121bb996
22/10/20 17:27,22/10/20 17:28,22/10/20,359044064548618,https://drive.google.com/open?id=12ObggnY6TN_rNzFXVoQc_ACz5vZZujEq,healthy, , ,"-3.3583966,36.71407948",1450,5,uuid:9f3d3827-3ff9-43ac-ae7d-d965d21d0e6d
22/10/20 17:33,22/10/20 17:34,22/10/20,359044064548618,https://drive.google.com/open?id=1KJk-XJb_ly_EVhduYsT6GDXF7n4ch38w,healthy, , ,"-3.35849166,36.71408798",1456,5,uuid:98ff5696-fa12-48cc-8f55-5fbbd538e11a
22/10/20 17:34,22/10/20 17:35,22/10/20,359044064548618,https://drive.google.com/open?id=1WiPLHukRZxjlQE_HdukYf8cQ5GUx4DC3,healthy, , ,"-3.35849162,36.7140699",1460,13,uuid:886c116c-e4d6-40ee-8074-3c701ed18047
22/10/20 17:35,22/10/20 17:36,22/10/20,359044064548618,https://drive.google.com/open?id=11YsCNs-IA-bsjWskqqBq9C8EDfGoDvfQ,healthy, , ,"-3.35852803,36.71406583",1462,5,uuid:4e3b80e7-d5a6-4f5e-bbe5-2479a2086248
22/10/20 17:36,22/10/20 17:36,22/10/20,359044064548618,https://drive.google.com/open?id=1M0VOk7AoNfwTf0i_4cwgX2Ydnbk6TPlh,healthy, , ,"-3.35843952,36.71407002",1458,5,uuid:c89b9af6-fb06-4ef7-9c3e-afe5b6e6b69b
22/10/20 17:39,22/10/20 17:42,22/10/20,359044064548618,https://drive.google.com/open?id=1EpG7dI7MZ9PvYtlaXB3pXWG2AA-XGn1O,healthy, , ,"-3.35841585,36.71411891",1454,5,uuid:35e743ea-c7da-4e64-b923-6d09ddc4958b
22/10/20 17:42,22/10/20 17:43,22/10/20,359044064548618,https://drive.google.com/open?id=1CcV9ZX4gwuDBlyW5XmDLPvyltKUim0A_,healthy, , ,"-3.35843622,36.71405548",1456,5,uuid:da789a40-a6b0-470e-92e1-3ed70051d522
22/10/20 17:44,22/10/20 17:44,22/10/20,359044064548618,https://drive.google.com/open?id=1-AP98x0LWWldRi7Z8UzFf7kikDz45Dlv,healthy, , ,"-3.35842931,36.71406598",1455,5,uuid:a5010480-e8b2-4537-93d4-2cc8a31bd76d
22/10/20 17:44,22/10/20 17:45,22/10/20,359044064548618,https://drive.google.com/open?id=1hHWssvLD_3If5-aRem4fWilTtniqu3l0,healthy, , ,"-3.35843175,36.71406679",1454,5,uuid:83fbd616-b719-4b03-87d1-e3cbc0fc3a93
22/10/20 17:45,22/10/20 17:46,22/10/20,359044064548618,https://drive.google.com/open?id=1DSRtY2z315xG-6skoYW_scB8mhpegxLA,healthy, , ,"-3.35843681,36.71407127",1454,5,uuid:17aa59db-ae9f-41d6-b16c-ab056c0e3db1
22/10/20 17:46,22/10/20 17:46,22/10/20,359044064548618,https://drive.google.com/open?id=1YCL6KHuvP_-18GM_qGH7XSuk6T6Z6IlE,healthy, , ,"-3.35843047,36.71407948",1455,5,uuid:944fc531-bead-4520-b919-347f0948dd39
22/10/20 17:47,22/10/20 17:47,22/10/20,359044064548618,https://drive.google.com/open?id=1F6dGKJUChy2alGoAOm_vKHr5od3fpsyg,healthy, , ,"-3.35843138,36.714081",1455,5,uuid:bbdbc7f9-1f61-4081-9eb2-5fea26ed8ca8
22/10/20 17:47,22/10/20 17:48,22/10/20,359044064548618,https://drive.google.com/open?id=1QugvcRsVzAsJL6oac7moc74hHypnwXic,healthy, , ,"-3.35843217,36.71408364",1455,5,uuid:f8ef3f4b-7cb1-4a1a-856e-bb36549429ea
22/10/20 17:48,22/10/20 17:49,22/10/20,359044064548618,https://drive.google.com/open?id=18XEDcTEjJQ644Uar4CslrP1j1ouG5KwM,healthy, , ,"-3.3584251,36.71408691",1454,5,uuid:bc45394b-bf20-4a5f-80e9-a1e249c0c543
22/10/20 17:49,22/10/20 17:50,22/10/20,359044064548618,https://drive.google.com/open?id=1HmG_cfqSej2k94vpxemu0Nbe_GPdGgoc,healthy, , ,"-3.35843298,36.71408493",1455,5,uuid:44b02b56-8029-4a93-b2c6-a4cf42a25ee9
22/10/20 17:52,22/10/20 17:52,22/10/20,359044064548618,https://drive.google.com/open?id=1-sldGKfOYw8uG_GdIGfBU5ZYVIRORv5K,healthy, , ,"-3.35843285,36.7140814",1456,5,uuid:0e246573-2b34-4fa9-b036-ea04c1579f78
22/10/20 17:53,22/10/20 17:54,22/10/20,359044064548618,https://drive.google.com/open?id=1SzfQVMpwTOP0YNW539oUkzkOeFdoafY-,healthy, , ,"-3.35851779,36.71409708",1467,5,uuid:119ec64d-f2e8-4d23-9350-fa08c96a328e
22/10/20 17:55,22/10/20 17:56,22/10/20,359044064548618,https://drive.google.com/open?id=1mtnY6PTPkHKUgjwJNP5UlTkUJUFflqRC,healthy, , ,"-3.35851654,36.71407122",1466,5,uuid:1af73ced-05a7-4774-b507-95b68d8e19c1
22/10/20 17:56,22/10/20 17:57,22/10/20,359044064548618,https://drive.google.com/open?id=1nifuiobTfeFzq0VZqlSJLbCvR3VcVJQY,healthy, , ,"-3.35851877,36.71406923",1465,5,uuid:e8439a58-df9e-44f3-8f87-34893a490790
22/10/20 17:57,22/10/20 17:58,22/10/20,359044064548618,https://drive.google.com/open?id=1SteG6EYPlllB3ZH4acb6Y_mlD7Wq4Ufm,healthy, , ,"-3.35846454,36.71406318",1462,5,uuid:f8d205bd-3a18-42a3-b5dc-8d6c5bc17878
22/10/20 17:58,22/10/20 17:58,22/10/20,359044064548618,https://drive.google.com/open?id=1E4dEI8--0unad4Ol-PZsFdNCujjxBZFe,healthy, , ,"-3.35846532,36.71406558",1462,5,uuid:0c25fb75-9c4a-4312-9420-6540d834c8e0
22/10/20 17:59,22/10/20 18:00,22/10/20,359044064548618,https://drive.google.com/open?id=1Ad0DNEKzacit3GCbdD-y_rVfMqybAc2X,healthy, , ,"-3.35849378,36.71406127",1460,5,uuid:197fc134-a10f-494d-978f-6d303e321823
22/10/20 18:00,22/10/20 18:01,22/10/20,359044064548618,https://drive.google.com/open?id=1rmY3o2asgMNXh-27n1Ob2lSMERQu2adT,healthy, , ,"-3.35847272,36.71404903",1459,5,uuid:55e4c37d-26b3-4d20-8ef3-0499d4046432
22/10/20 18:01,22/10/20 18:02,22/10/20,359044064548618,https://drive.google.com/open?id=1jkP7iIalnl9UA20aNy3Q6fQSjsm7qJL1,healthy, , ,"-3.3584746,36.71407013",1457,5,uuid:c90e1ea8-764c-4128-8423-64935ec422dc
22/10/20 18:03,22/10/20 18:03,22/10/20,359044064548618,https://drive.google.com/open?id=1FGDSnuSg05Letztzmnh1GbuJvKpzv3Nk,healthy, , ,"-3.3584733,36.7140693",1458,5,uuid:267c2330-fe55-46b0-9291-2f98ba298093
